"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TSUN"
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-20",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-21",,"0.54",,,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-22",,"0.03",,,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-23",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-24",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-25",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-26",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-27",,"0.00","0.0",,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-28",,"1.27",,,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-29",,"0.10",,,,
"US1NJMS0002","LONG HILL TWP 1.2 SSE, NJ US","2015-06-30",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-01",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-03",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-04",,"1.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-05",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-06",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-07",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-08",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-09",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-12",,"0.08",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-13",,"0.29",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-14",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-16",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-18",,,,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-19",,"1.55",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-20",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-21",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-22",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-23",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-24",,"0.85",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-26",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-27",,"0.27","3.2",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-28",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-29",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-30",,"0.14",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-01-31",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-01",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-02",,"1.06",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-03",,"0.07",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-04",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-05",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-06",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-07",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-08",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-09",,"0.12",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-10",,"0.21",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-11",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-12",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-13",,"0.01","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-14",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-15",,"0.11",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-16",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-17",,"0.04",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-18",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-19",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-20",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-21",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-22",,"0.46",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-23",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-24",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-25",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-26",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-27",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-02-28",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-01",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-02",,"0.32",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-03",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-04",,"0.69",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-05",,"0.22",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-06",,"0.20",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-07",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-08",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-09",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-10",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-11",,"0.27",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-12",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-13",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-14",,"0.37",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-15",,"0.33",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-16",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-17",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-18",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-19",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-20",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-21",,"0.35",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-22",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-23",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-24",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-25",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-26",,"0.03",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-28",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-29",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-03-31",,"0.01","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-01",,"0.27",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-03",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-04",,"0.21",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-05",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-06",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-07",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-08",,"0.25",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-09",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-12",,,,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-13",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-14",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-15",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-17",,"0.13",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-18",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-19",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-20",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-21",,"1.20",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-22",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-23",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-24",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-25",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-26",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-27",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-28",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-29",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-04-30",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-01",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-02",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-03",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-04",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-05",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-06",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-08",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-09",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-10",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-11",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-12",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-13",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-14",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-16",,"0.09",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-17",,"0.62",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-18",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-19",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-20",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-21",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-22",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-23",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-24",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-25",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-26",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-27",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-28",,"0.30","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-29",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-30",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-05-31",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-01",,"1.70",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-02",,"1.25",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-03",,"0.31",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-04",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-05",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-06",,"0.16",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-07",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-08",,"0.02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-09",,"0.62",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-10",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-11",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-12",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-13",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-14",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-15",,"0.52",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-16",,"0.24",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-17",,"0.49",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-18",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-19",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-20",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-21",,"0.68",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-22",,"0.51",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-23",,"0.00","0.0",,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-24",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-25",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-26",,"0.00",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-27",,"0.01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-28",,"1.23",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-29",,"0.05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2015-06-30",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-01",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-02",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-03",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-04",,"0.99","1.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-05",,"0.06",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-06",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-07",,"0.05","0.5","0.5",,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-08",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-09",,"0.01","0.1","0.0",,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-10",,"0.02","0.5",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-11",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-12",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-13",,"0.38",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-14",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-15",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-16",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-17",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-18",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-19",,"1.46",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-20",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-21",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-22",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-23",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-24",,,"7.0","7.0",,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-25",,"0.13",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-26",,"0.01",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-27",,"0.04","1.5",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-28",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-29",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-30",,"0.11","1.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-01-31",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-01",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-02",,"0.81","6.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-03",,"0.27","1.5","7.5",,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-04",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-05",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-06",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-07",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-08",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-09",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-10",,"0.14","0.5",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-11",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-12",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-13",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-14",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-15",,"0.08",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-16",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-17",,"0.03","1.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-18",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-19",,"0.01","0.1",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-20",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-21",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-22",,"0.42","3.3",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-23",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-24",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-25",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-26",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-27",,"0.02",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-02-28",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-01",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-02",,"0.30","2.5",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-03",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-04",,"0.61","1.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-05",,,"0.3",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-06",,"0.07","2.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-07",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-08",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-09",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-10",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-11",,"0.26",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-12",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-13",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-14",,"0.03","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-15",,"0.64",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-16",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-17",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-18",,"0.05",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-19",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-20",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-21",,"0.26","2.5",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-22",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-23",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-24",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-25",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-26",,"0.03",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-27",,"0.69",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-28",,"0.12",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-29",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-30",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-03-31",,"0.00",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-04-01",,"0.24",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-04-02",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-04-03",,"0.00","0.0",,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-04-04",,"0.22",,,,
"US1NJPS0025","BLOOMINGDALE 0.7 SSE, NJ US","2015-04-05",,"0.00","0.0",,,
